,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,type,value
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cry,"[ 0.08478599  0.01289673 -0.06205586 -0.12788512 -0.10034555  0.04585158
  0.00883758  0.12963347  0.06819024 -0.20227799  0.1123298   0.05596408
 -0.02513272 -0.13591652 -0.20638735  0.15450223  0.12569246 -0.08806574
  0.0804766   0.00851487 -0.0933118  -0.04162875 -0.01254073  0.08868755
  0.037648   -0.03863338  0.00100074 -0.0349108  -0.07650579 -0.0573026
  0.07037521  0.03128875  0.07411707  0.04825823 -0.01965858 -0.03392979
 -0.05727299  0.05982605  0.18082002 -0.10282005 -0.03462207 -0.04042455
 -0.08026368 -0.01156125 -0.00440718  0.08121401 -0.1112261   0.19392811
  0.01664909 -0.21127894 -0.02145466  0.01046991 -0.10988464 -0.18340641
 -0.00774622 -0.07699906 -0.02080605 -0.18572287  0.0944052   0.16000057
  0.17587018 -0.08543042  0.11930873 -0.12946873  0.02594672  0.02876124
  0.04986162 -0.12464144  0.00583887  0.1152403  -0.05556353  0.03546842
  0.17376584 -0.04446071  0.09317368  0.06889631 -0.10410657 -0.13485811
  0.03278911  0.06305581 -0.06562361 -0.06471909 -0.01589549  0.20799819
  0.04193639  0.16844846  0.04585222 -0.02727968  0.0938002   0.10692221
 -0.05436116  0.02112475 -0.18671151 -0.06798922 -0.0228989  -0.06084504
  0.07031825  0.10761226  0.233483   -0.11872462  0.10038077  0.16200078
  0.03925742 -0.01654859 -0.07766608  0.01026984 -0.02372744  0.16946226
 -0.1505742  -0.13518786 -0.03503705 -0.01699191  0.08560668  0.04244861
  0.03460395 -0.09025566 -0.14342507  0.08527551 -0.02947689  0.01184505
  0.02785439  0.08294552 -0.06161468  0.16151973  0.11331981  0.09702567
 -0.04025372  0.05739617  0.07760797 -0.08173008 -0.04765544  0.06742935
  0.14410671  0.0070219  -0.02100717  0.00828692  0.09503452 -0.0017818
 -0.10228444  0.08225079  0.04375417 -0.04104616 -0.01222915  0.0042966
  0.06770575  0.02088477 -0.01202976 -0.06349919  0.07426622 -0.05659781
  0.17319194  0.08997555 -0.11163156 -0.09009332  0.06029294  0.08578132
  0.01006613 -0.09661817  0.10719122 -0.09185113  0.0315592   0.00829972
 -0.00229132 -0.05195084  0.00745782 -0.03298347  0.18897642  0.0813144
  0.00804247  0.1549781   0.01232217 -0.05662971  0.03529149 -0.02594194
 -0.02009923  0.10258823 -0.12652549  0.01479887  0.04838129 -0.06272867
  0.02575004 -0.05226447  0.06025872  0.2142762  -0.05544379  0.12511793
  0.0066631  -0.00572115  0.00635809  0.12399188 -0.0562841  -0.00846267
  0.09988882  0.03281404  0.16399985  0.12632811  0.15700999  0.15609143
 -0.08534855 -0.11389903 -0.07331066 -0.13596443  0.02257983 -0.04514223
  0.26476586  0.14984943 -0.03122242  0.02662921 -0.01360023 -0.05000274
  0.11308639  0.04248908  0.06431866 -0.10138644 -0.01945716 -0.10732727
  0.10092614 -0.13924178 -0.06239253  0.04892757  0.05660809  0.11854053
  0.07157769  0.04524593  0.00289158 -0.15744479  0.03140809  0.12723381
  0.13021447  0.16241589  0.10135181 -0.11806616 -0.13847523  0.06433332
 -0.05260994  0.11682386  0.03360672  0.16342719  0.0622851  -0.1659616
  0.04494272 -0.08532027 -0.06147001  0.05972038 -0.04642371  0.04107629
 -0.07435518 -0.00787513  0.07897192  0.04901839 -0.06059229 -0.0511744
 -0.12295408  0.08526592  0.20176107 -0.02018418 -0.05683762 -0.07752224
  0.2989813   0.08222341  0.0110371   0.06155096  0.07201073  0.05147124
 -0.07564436  0.04581689 -0.07124659  0.01438363  0.02304017 -0.13017476
 -0.22222493 -0.09175427  0.00964984 -0.07403479  0.06083371 -0.01936741
 -0.03102078  0.05450127  0.0409074   0.00456137 -0.08566479 -0.01401939
 -0.02715617  0.07042749  0.02904227 -0.07838061  0.01757815  0.01917152
  0.14282238 -0.08335882 -0.01782084 -0.06540397 -0.11135792 -0.06960199
 -0.01612443 -0.05799073  0.09046922  0.02014686  0.08386391  0.02348346
 -0.11796061  0.13150233 -0.02346933  0.21442444  0.09391923  0.05512086
  0.06005683 -0.03870895 -0.16744898 -0.15681238 -0.02171527 -0.07269203
 -0.07042221 -0.03139234 -0.22935711  0.01932676 -0.08993235  0.01974842
  0.10997408  0.00953315  0.11497727 -0.00265929 -0.07951929  0.21830546
  0.11111101 -0.16324716 -0.10736238  0.08381709  0.08720722  0.00507983
  0.10420772 -0.08215029  0.12359284 -0.03677147  0.14688416  0.01866316
  0.08432733  0.03436746  0.09526679  0.14297274  0.1349661   0.06091274
  0.0139268   0.00949795  0.1755337   0.04265105  0.10473374  0.08879566
  0.05458644  0.26673197 -0.17743796  0.07560455  0.04116809  0.04297593
  0.07106006  0.10432438  0.17318015  0.0716444  -0.04062363  0.11902018
 -0.05410016  0.02678273  0.08381561 -0.06907369 -0.10360151 -0.06687909
 -0.17312787  0.02848021 -0.09407978  0.08605498  0.01162058  0.06779342
  0.05527369  0.08366441 -0.01602407 -0.06467308  0.03387657  0.00211999
 -0.12798311  0.12208823 -0.14314614 -0.16335499 -0.00965228  0.01767752
  0.11218455 -0.08523052  0.06796804  0.10416647  0.18022348  0.01183787
 -0.0633812  -0.01475018 -0.02166808  0.05259694 -0.24268402 -0.0678677
 -0.15789356 -0.08270369 -0.02617682  0.20341391  0.04773747 -0.06507292
 -0.00800077  0.07086926 -0.04620033 -0.04881642 -0.020729   -0.05679428
  0.10381596 -0.0300177  -0.05728784 -0.07314128 -0.08867842 -0.02759433
  0.0968422  -0.04777704 -0.08298841  0.01950133 -0.17023437  0.13809449
  0.08107497  0.00499944  0.10457265 -0.01011923 -0.0973793  -0.12282572
  0.07480155  0.11197951  0.05536217  0.05598894  0.10779904 -0.06142454
  0.06110719 -0.01933163  0.0071881   0.01072654  0.05926618 -0.09567202
 -0.11364765 -0.06985826 -0.01689957 -0.10020076  0.14459853 -0.00954061
 -0.13705808 -0.15908083  0.13559269  0.05383663  0.08743719  0.17516392
  0.07349827  0.04266196  0.15199364  0.24029714  0.01505071 -0.1364298
  0.04723798  0.23581649 -0.03704253  0.12636571  0.098198   -0.04092492
 -0.06748456  0.0006611   0.09754415 -0.19350795 -0.03118134 -0.07727489
  0.1291266   0.03135966 -0.13575297 -0.10361529  0.1425744  -0.04896923
  0.28073922 -0.08633378 -0.04435296 -0.01431947  0.07428369  0.0521326
  0.09797133 -0.08333597 -0.01952293 -0.04849333  0.01755313 -0.26821967
  0.10136412  0.02500921  0.18691842 -0.17838733 -0.02338457 -0.00451712
 -0.00566484  0.03873352 -0.0084688  -0.02573342 -0.01718744 -0.10946899
  0.02910041 -0.07454036  0.01196647 -0.06095638  0.05459889  0.05851788
 -0.05623423 -0.0211065   0.10896571 -0.08188722 -0.02973554  0.06300008
 -0.06175685  0.03538713  0.00422488 -0.06744416 -0.13018142  0.05011114
 -0.01256568  0.01215692 -0.10887789  0.20943444 -0.05052123 -0.02370651
  0.10257386 -0.04865227 -0.05791674 -0.11580404 -0.09917746 -0.03606811
  0.05911838 -0.05785504 -0.08258063 -0.1557655   0.06505428  0.18410164
  0.07033811  0.16866588 -0.06339143 -0.17299036  0.03393257 -0.00657486
 -0.27617968 -0.05936821 -0.00961317  0.16351276 -0.08449127 -0.02894582
  0.06536484  0.00396395 -0.13285852  0.02918054  0.02047543 -0.15774648
  0.1423213  -0.08680283 -0.00069624 -0.11551825 -0.04221695  0.03064684
  0.0631291   0.09434868 -0.10684198  0.19701654  0.11069033  0.14010052
 -0.16939947 -0.0182965   0.18334993  0.02204781 -0.00313506 -0.02066428
  0.06620066 -0.00654504 -0.16489736 -0.07860608 -0.261187   -0.00578747
 -0.16280013 -0.05559222  0.03298434  0.08212515 -0.02229524 -0.06558939
  0.08465105 -0.0653649   0.18559795 -0.15124809 -0.06249283  0.27801603
  0.00526212 -0.11045725 -0.03916533  0.02295156 -0.1828101   0.04443335
 -0.17038345 -0.00539857  0.051386   -0.0796322   0.055958   -0.04935648
 -0.00143421  0.03655634  0.13646881 -0.16081413  0.07079545  0.07815392
 -0.05531762  0.01862131 -0.10822949 -0.26375804 -0.04201858 -0.13840917
 -0.14448905  0.0208885  -0.02969677 -0.09740173  0.10805484  0.07973191
  0.01740561 -0.08024089 -0.13071692  0.11845666 -0.23987759  0.16589375
 -0.0940647   0.11980819 -0.01893726 -0.08912068  0.05676879 -0.00447933
 -0.03124258  0.06386306  0.10165302  0.07564647  0.05500069 -0.00839995
 -0.12802219  0.19358725  0.10669466  0.07980702  0.2032199   0.06106326
  0.09168853  0.0059282  -0.12994807  0.01035059 -0.04746865 -0.08064295
  0.12541373 -0.10514928  0.01298664 -0.19066659  0.03465062 -0.08166652
 -0.03867373  0.10604394  0.02231812 -0.08164969 -0.14713318  0.01523037
 -0.114193    0.07531528  0.03638941  0.01216006  0.02451747  0.07188314
  0.01054395  0.0236013  -0.18074071 -0.00760074 -0.16627099 -0.01779387
  0.00406917 -0.08737663 -0.03573627  0.07616522  0.00898927 -0.0027792
  0.20317012  0.04307038 -0.01968626  0.0844057   0.02208594  0.03015075
  0.04567463  0.04260196 -0.14510024  0.08179013 -0.1076878   0.05802828
 -0.05177293  0.08223189 -0.06865432  0.08275005 -0.12541386  0.12671958
 -0.02736191 -0.20754309 -0.09559665 -0.03714181 -0.0675111  -0.15073397
  0.01401395  0.16964784 -0.02611757  0.10196503  0.27333272 -0.06518394
  0.04293594  0.1468523   0.13129496  0.13460907 -0.05007729 -0.15039402
 -0.13000263 -0.05998418  0.170814    0.18716131 -0.15324657  0.11742196
 -0.09582356  0.01863035  0.15440581 -0.02549427 -0.05538691 -0.05990771
  0.06962654 -0.05933686 -0.02799745 -0.1453207  -0.17049261 -0.28090963
 -0.09300017  0.01772414 -0.10886205 -0.03449603 -0.10481504  0.14278564
 -0.04295341 -0.06581724 -0.0773949   0.1531275  -0.16702298 -0.19087107
 -0.09958982 -0.15395445 -0.04692896 -0.08691706 -0.0534132  -0.08404449
  0.01132188 -0.1597022   0.09896055 -0.08982766 -0.05132581  0.09915638
  0.02032211 -0.05023055 -0.1246965  -0.03295057 -0.08714019 -0.08311405
 -0.03502687  0.00866794  0.01989737  0.00134701 -0.07831112 -0.07948881
  0.02531073 -0.00981039  0.09931287 -0.00238541  0.24188381  0.0257483
 -0.10118817  0.04762162  0.02975192 -0.05466183 -0.02297139 -0.01046391
 -0.05459923 -0.00311966  0.08992712  0.07594951 -0.21165889 -0.17692961
 -0.00963511  0.04930647 -0.07861083  0.05624439  0.01880921  0.0466244
 -0.05153081 -0.08423869  0.00568268 -0.07018217  0.11801629 -0.17673533
 -0.06318174  0.08226188  0.08949268 -0.00590826 -0.04764024  0.07287552
 -0.03374275  0.03365273 -0.11872026 -0.02135598  0.00396847  0.01121758
  0.09565184  0.17641926 -0.00392667  0.10917862  0.04702016 -0.20676157
 -0.00698125 -0.16103653 -0.02779047 -0.0104036   0.14901965  0.03626117
 -0.00662306 -0.09707614 -0.05870831  0.1901399  -0.03058094 -0.04823933
 -0.16809126 -0.0509102   0.01436091 -0.16030389  0.0198836   0.06886552
 -0.02255276  0.09712772  0.11209933 -0.11828774  0.00279016  0.22755515
  0.06661056 -0.17203643 -0.08949724  0.17319089  0.01942712 -0.08339581
 -0.0085591  -0.0349924  -0.16597163 -0.1045073   0.05600615  0.04112708
 -0.00073087 -0.11895849  0.15794539  0.03134697 -0.09039741  0.03325761
  0.13733386  0.02514702 -0.10760273 -0.119711   -0.03704779  0.30120723
  0.14251501  0.14413161  0.06755554 -0.00111563  0.02507561 -0.03248143
 -0.10684906 -0.06732366 -0.13787275  0.06572452 -0.03861207 -0.03056835
  0.06375808 -0.01214381 -0.09176495  0.07000659  0.10160704  0.14979014
 -0.02161959  0.12234061 -0.02389249  0.01461193  0.08582061 -0.01890078
  0.01726031 -0.16627897 -0.07319257 -0.10479304 -0.26382071 -0.10863579
  0.05979632 -0.02188201  0.05345335 -0.13739378  0.01524795 -0.16220045
 -0.02790787 -0.0091469  -0.25797862  0.0247982   0.07506525  0.1164668
  0.05121437 -0.02323998 -0.06536649 -0.03332279 -0.01761958 -0.13536507
  0.23327608 -0.09123115 -0.03808121  0.07459796  0.14894399  0.03802269
 -0.11248848 -0.07617118  0.33669608  0.03470167  0.02041373  0.15400114
  0.01043943 -0.11320209  0.2658155   0.03232056 -0.13181243 -0.03230661
  0.10922781 -0.10786451  0.08000128 -0.14827222 -0.12478493 -0.11395279
 -0.14708787  0.02328092 -0.10224763  0.06669829  0.11754077 -0.22812185
 -0.05877887 -0.16988473 -0.08060977  0.08447912 -0.00652813 -0.05644874
  0.01911481  0.14940075  0.07691399 -0.06806599  0.08464664 -0.00191815
 -0.04230346  0.2661938  -0.06188743 -0.11242319 -0.07871586  0.18401807
 -0.13553075  0.05407814  0.05612491 -0.16041298  0.08482866 -0.00698795
  0.03210784  0.1886323  -0.14781526  0.18172683 -0.09425257  0.0469822
 -0.0524978   0.02030476 -0.16282733  0.13218045  0.08396316  0.11416493
  0.01244752 -0.10733214  0.12414523  0.04919545  0.07915673  0.03312436
 -0.0135789   0.11783436 -0.31463721  0.01887998  0.06473543  0.07511553
 -0.18641441 -0.1184671   0.10913048  0.08939798 -0.02140716  0.09576978
  0.12338179  0.03676391 -0.18512104  0.11448045  0.027679    0.15818409
 -0.15034406  0.12293816 -0.00344656  0.02249613  0.07096583 -0.02629715
 -0.13544293  0.00600731  0.08010459 -0.05439635 -0.17408186 -0.13000961
 -0.07047112 -0.03312721  0.20082815 -0.02815793 -0.0788178  -0.0765651
  0.16953782  0.0626462  -0.00043194  0.09039978]"
